Código da Instituição,Nome da Instituição,Categoria Administrativa,Organização Acadêmica,Código do Curso de Graduação,Nome do Curso de Graduação,Código da Região Geográfica do Curso,Código da Unidade Federativa do Curso,Código do Município do Curso,Grau Acadêmico,Modalidade de Ensino,Código da área do Curso segundo a classificação CINE BRASIL,Nome da área do Curso segundo a classificação CINE BRASIL,Código da Grande Área do Curso segundo a classificação CINE BRASIL,Nome da Grande Área do Curso segundo a classificação CINE BRASIL,Ano de Ingresso,Ano de Referência,Prazo de Integralização em Anos,Ano de Integralização do Curso,Prazo de Acompanhamento do Curso em anos,Ano Máximo de Acompanhamento do Curso,Quantidade de Ingressantes no Curso,Quantidade de Permanência no Curso no ano de referência,Quantidade de Concluintes no Curso no ano de referência,Quantidade de Desistência no Curso no ano de referência,Quantidade de Falecimentos no Curso no ano de referência,Indicadores de Trajetória,Taxa de Permanência - TAP,Taxa de Conclusão Acumulada - TCA,Taxa de Desistência Acumulada - TDA,Taxa de Conclusão Anual - TCAN,Taxa de Desistência Anual - TADA
CO_IES,NO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,NO_CURSO,CO_REGIAO,CO_UF,CO_MUNICIPIO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,NU_ANO_INGRESSO,NU_ANO_REFERENCIA,NU_PRAZO_INTEGRALIZACAO,NU_ANO_INTEGRALIZACAO,NU_PRAZO_ACOMPANHAMENTO,NU_ANO_MAXIMO_ACOMPANHAMENTO,QT_INGRESSANTE,QT_PERMANENCIA,QT_CONCLUINTE,QT_DESISTENCIA,QT_FALECIDO,TAP,TCA,TDA,TCAN,TADA
718,UNIVERSIDADE POTIGUAR,4,1,97936,GESTÃO PÚBLICA,2,24,2408102,3,1,0413G12,Gestão pública,04,"Negócios, administração e direito",2019,2019,3,2021,4,2022,18,18,0,0,0,"100,0","0,0","0,0","0,0","0,0"
718,UNIVERSIDADE POTIGUAR,4,1,97936,GESTÃO PÚBLICA,2,24,2408102,3,1,0413G12,Gestão pública,04,"Negócios, administração e direito",2019,2020,3,2021,4,2022,18,16,0,2,0,"88,9","0,0","11,1","0,0","11,1"
718,UNIVERSIDADE POTIGUAR,4,1,97936,GESTÃO PÚBLICA,2,24,2408102,3,1,0413G12,Gestão pública,04,"Negócios, administração e direito",2019,2021,3,2021,4,2022,18,14,2,0,0,"77,8","11,1","11,1","11,1","0,0"
718,UNIVERSIDADE POTIGUAR,4,1,97936,GESTÃO PÚBLICA,2,24,2408102,3,1,0413G12,Gestão pública,04,"Negócios, administração e direito",2019,2022,3,2021,4,2022,18,9,1,4,0,"50,0","16,7","33,3","5,6","22,2"
718,UNIVERSIDADE POTIGUAR,4,1,97936,GESTÃO PÚBLICA,2,24,2408102,3,1,0413G12,Gestão pública,04,"Negócios, administração e direito",2019,2023,3,2021,4,2022,18,0,0,9,0,"0,0","16,7","83,3","0,0","50,0"
718,UNIVERSIDADE POTIGUAR,4,1,97976,GASTRONOMIA,2,24,2408102,3,1,1013G01,Gastronomia,10,Serviços,2019,2019,3,2021,4,2022,284,249,0,35,0,"87,7","0,0","12,3","0,0","12,3"
718,UNIVERSIDADE POTIGUAR,4,1,97976,GASTRONOMIA,2,24,2408102,3,1,1013G01,Gastronomia,10,Serviços,2019,2020,3,2021,4,2022,284,232,0,17,0,"81,7","0,0","18,3","0,0","6,0"
718,UNIVERSIDADE POTIGUAR,4,1,97976,GASTRONOMIA,2,24,2408102,3,1,1013G01,Gastronomia,10,Serviços,2019,2021,3,2021,4,2022,284,139,61,32,0,"48,9","21,5","29,6","21,5","11,3"
718,UNIVERSIDADE POTIGUAR,4,1,97976,GASTRONOMIA,2,24,2408102,3,1,1013G01,Gastronomia,10,Serviços,2019,2022,3,2021,4,2022,284,76,3,60,0,"26,8","22,5","50,7","1,1","21,1"
718,UNIVERSIDADE POTIGUAR,4,1,97976,GASTRONOMIA,2,24,2408102,3,1,1013G01,Gastronomia,10,Serviços,2019,2023,3,2021,4,2022,284,0,1,75,0,"0,0","22,9","77,1","0,4","26,4"
718,UNIVERSIDADE POTIGUAR,4,1,98090,ENFERMAGEM,2,24,2408003,1,1,0913E01,Enfermagem,09,Saúde e bem-estar,2019,2019,6,2024,10,2028,139,109,0,30,0,"78,4","0,0","21,6","0,0","21,6"
718,UNIVERSIDADE POTIGUAR,4,1,98090,ENFERMAGEM,2,24,2408003,1,1,0913E01,Enfermagem,09,Saúde e bem-estar,2019,2020,6,2024,10,2028,139,94,0,15,0,"67,6","0,0","32,4","0,0","10,8"
718,UNIVERSIDADE POTIGUAR,4,1,98090,ENFERMAGEM,2,24,2408003,1,1,0913E01,Enfermagem,09,Saúde e bem-estar,2019,2021,6,2024,10,2028,139,90,0,4,0,"64,7","0,0","35,3","0,0","2,9"
718,UNIVERSIDADE POTIGUAR,4,1,98090,ENFERMAGEM,2,24,2408003,1,1,0913E01,Enfermagem,09,Saúde e bem-estar,2019,2022,6,2024,10,2028,139,77,4,9,0,"55,4","2,9","41,7","2,9","6,5"
718,UNIVERSIDADE POTIGUAR,4,1,98090,ENFERMAGEM,2,24,2408003,1,1,0913E01,Enfermagem,09,Saúde e bem-estar,2019,2023,6,2024,10,2028,139,8,45,24,0,"5,8","35,3","59,0","32,4","17,3"
718,UNIVERSIDADE POTIGUAR,4,1,98092,FISIOTERAPIA,2,24,2408003,1,1,0915F01,Fisioterapia,09,Saúde e bem-estar,2019,2019,6,2024,10,2028,115,94,0,21,0,"81,7","0,0","18,3","0,0","18,3"
718,UNIVERSIDADE POTIGUAR,4,1,98092,FISIOTERAPIA,2,24,2408003,1,1,0915F01,Fisioterapia,09,Saúde e bem-estar,2019,2020,6,2024,10,2028,115,90,1,3,0,"78,3","0,9","20,9","0,9","2,6"
718,UNIVERSIDADE POTIGUAR,4,1,98092,FISIOTERAPIA,2,24,2408003,1,1,0915F01,Fisioterapia,09,Saúde e bem-estar,2019,2021,6,2024,10,2028,115,86,0,4,0,"74,8","0,9","24,3","0,0","3,5"
718,UNIVERSIDADE POTIGUAR,4,1,98092,FISIOTERAPIA,2,24,2408003,1,1,0915F01,Fisioterapia,09,Saúde e bem-estar,2019,2022,6,2024,10,2028,115,62,11,13,0,"53,9","10,4","35,7","9,6","11,3"
718,UNIVERSIDADE POTIGUAR,4,1,98092,FISIOTERAPIA,2,24,2408003,1,1,0915F01,Fisioterapia,09,Saúde e bem-estar,2019,2023,6,2024,10,2028,115,7,35,20,0,"6,1","40,9","53,0","30,4","17,4"
718,UNIVERSIDADE POTIGUAR,4,1,115912,DESIGN GRÁFICO,2,24,2408102,3,1,0211D01,Design gráfico,02,Artes e humanidades,2019,2019,3,2021,4,2022,125,101,1,23,0,"80,8","0,8","18,4","0,8","18,4"
718,UNIVERSIDADE POTIGUAR,4,1,115912,DESIGN GRÁFICO,2,24,2408102,3,1,0211D01,Design gráfico,02,Artes e humanidades,2019,2020,3,2021,4,2022,125,91,0,10,0,"72,8","0,8","26,4","0,0","8,0"
718,UNIVERSIDADE POTIGUAR,4,1,115912,DESIGN GRÁFICO,2,24,2408102,3,1,0211D01,Design gráfico,02,Artes e humanidades,2019,2021,3,2021,4,2022,125,36,48,7,0,"28,8","39,2","32,0","38,4","5,6"
718,UNIVERSIDADE POTIGUAR,4,1,115912,DESIGN GRÁFICO,2,24,2408102,3,1,0211D01,Design gráfico,02,Artes e humanidades,2019,2022,3,2021,4,2022,125,27,4,5,0,"21,6","42,4","36,0","3,2","4,0"
718,UNIVERSIDADE POTIGUAR,4,1,115912,DESIGN GRÁFICO,2,24,2408102,3,1,0211D01,Design gráfico,02,Artes e humanidades,2019,2023,3,2021,4,2022,125,1,5,21,0,"0,8","46,4","52,8","4,0","16,8"
718,UNIVERSIDADE POTIGUAR,4,1,115916,RELAÇÕES INTERNACIONAIS,2,24,2408102,1,1,0312R01,Relações internacionais,03,"Ciências sociais, comunicação e informação",2019,2019,5,2023,8,2026,49,36,0,13,0,"73,5","0,0","26,5","0,0","26,5"
718,UNIVERSIDADE POTIGUAR,4,1,115916,RELAÇÕES INTERNACIONAIS,2,24,2408102,1,1,0312R01,Relações internacionais,03,"Ciências sociais, comunicação e informação",2019,2020,5,2023,8,2026,49,32,0,4,0,"65,3","0,0","34,7","0,0","8,2"
718,UNIVERSIDADE POTIGUAR,4,1,115916,RELAÇÕES INTERNACIONAIS,2,24,2408102,1,1,0312R01,Relações internacionais,03,"Ciências sociais, comunicação e informação",2019,2021,5,2023,8,2026,49,30,0,2,0,"61,2","0,0","38,8","0,0","4,1"
718,UNIVERSIDADE POTIGUAR,4,1,115916,RELAÇÕES INTERNACIONAIS,2,24,2408102,1,1,0312R01,Relações internacionais,03,"Ciências sociais, comunicação e informação",2019,2022,5,2023,8,2026,49,14,11,5,0,"28,6","22,4","49,0","22,4","10,2"
718,UNIVERSIDADE POTIGUAR,4,1,115916,RELAÇÕES INTERNACIONAIS,2,24,2408102,1,1,0312R01,Relações internacionais,03,"Ciências sociais, comunicação e informação",2019,2023,5,2023,8,2026,49,1,2,11,0,"2,0","26,5","71,4","4,1","22,4"
718,UNIVERSIDADE POTIGUAR,4,1,115939,ENGENHARIA CIVIL,2,24,2408003,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2019,2019,6,2024,10,2028,40,23,2,15,0,"57,5","5,0","37,5","5,0","37,5"
718,UNIVERSIDADE POTIGUAR,4,1,115939,ENGENHARIA CIVIL,2,24,2408003,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2019,2020,6,2024,10,2028,40,22,0,1,0,"55,0","5,0","40,0","0,0","2,5"
718,UNIVERSIDADE POTIGUAR,4,1,115939,ENGENHARIA CIVIL,2,24,2408003,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2019,2021,6,2024,10,2028,40,20,1,1,0,"50,0","7,5","42,5","2,5","2,5"
718,UNIVERSIDADE POTIGUAR,4,1,115939,ENGENHARIA CIVIL,2,24,2408003,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2019,2022,6,2024,10,2028,40,12,4,4,0,"30,0","17,5","52,5","10,0","10,0"
718,UNIVERSIDADE POTIGUAR,4,1,115939,ENGENHARIA CIVIL,2,24,2408003,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2019,2023,6,2024,10,2028,40,4,2,6,0,"10,0","22,5","67,5","5,0","15,0"
718,UNIVERSIDADE POTIGUAR,4,1,115942,NUTRIÇÃO,2,24,2408003,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2019,2019,5,2023,8,2026,66,50,1,15,0,"75,8","1,5","22,7","1,5","22,7"
718,UNIVERSIDADE POTIGUAR,4,1,115942,NUTRIÇÃO,2,24,2408003,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2019,2020,5,2023,8,2026,66,42,0,8,0,"63,6","1,5","34,8","0,0","12,1"
718,UNIVERSIDADE POTIGUAR,4,1,115942,NUTRIÇÃO,2,24,2408003,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2019,2021,5,2023,8,2026,66,38,1,3,0,"57,6","3,0","39,4","1,5","4,5"
718,UNIVERSIDADE POTIGUAR,4,1,115942,NUTRIÇÃO,2,24,2408003,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2019,2022,5,2023,8,2026,66,20,11,7,0,"30,3","19,7","50,0","16,7","10,6"
718,UNIVERSIDADE POTIGUAR,4,1,115942,NUTRIÇÃO,2,24,2408003,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2019,2023,5,2023,8,2026,66,1,8,11,0,"1,5","31,8","66,7","12,1","16,7"
718,UNIVERSIDADE POTIGUAR,4,1,116124,GESTÃO DE RECURSOS HUMANOS,2,24,2408102,3,1,0413G07,Gestão de pessoas,04,"Negócios, administração e direito",2019,2019,3,2021,4,2022,115,96,0,19,0,"83,5","0,0","16,5","0,0","16,5"
718,UNIVERSIDADE POTIGUAR,4,1,116124,GESTÃO DE RECURSOS HUMANOS,2,24,2408102,3,1,0413G07,Gestão de pessoas,04,"Negócios, administração e direito",2019,2020,3,2021,4,2022,115,88,0,8,0,"76,5","0,0","23,5","0,0","7,0"
718,UNIVERSIDADE POTIGUAR,4,1,116124,GESTÃO DE RECURSOS HUMANOS,2,24,2408102,3,1,0413G07,Gestão de pessoas,04,"Negócios, administração e direito",2019,2021,3,2021,4,2022,115,35,45,8,0,"30,4","39,1","30,4","39,1","7,0"
718,UNIVERSIDADE POTIGUAR,4,1,116124,GESTÃO DE RECURSOS HUMANOS,2,24,2408102,3,1,0413G07,Gestão de pessoas,04,"Negócios, administração e direito",2019,2022,3,2021,4,2022,115,24,1,10,0,"20,9","40,0","39,1","0,9","8,7"
718,UNIVERSIDADE POTIGUAR,4,1,116124,GESTÃO DE RECURSOS HUMANOS,2,24,2408102,3,1,0413G07,Gestão de pessoas,04,"Negócios, administração e direito",2019,2023,3,2021,4,2022,115,1,0,23,0,"0,9","40,0","59,1","0,0","20,0"
718,UNIVERSIDADE POTIGUAR,4,1,116134,GESTÃO DE RECURSOS HUMANOS,2,24,2408003,3,1,0413G07,Gestão de pessoas,04,"Negócios, administração e direito",2019,2019,3,2021,4,2022,34,26,0,8,0,"76,5","0,0","23,5","0,0","23,5"
718,UNIVERSIDADE POTIGUAR,4,1,116134,GESTÃO DE RECURSOS HUMANOS,2,24,2408003,3,1,0413G07,Gestão de pessoas,04,"Negócios, administração e direito",2019,2020,3,2021,4,2022,34,25,1,0,0,"73,5","2,9","23,5","2,9","0,0"
718,UNIVERSIDADE POTIGUAR,4,1,116134,GESTÃO DE RECURSOS HUMANOS,2,24,2408003,3,1,0413G07,Gestão de pessoas,04,"Negócios, administração e direito",2019,2021,3,2021,4,2022,34,14,9,2,0,"41,2","29,4","29,4","26,5","5,9"
718,UNIVERSIDADE POTIGUAR,4,1,116134,GESTÃO DE RECURSOS HUMANOS,2,24,2408003,3,1,0413G07,Gestão de pessoas,04,"Negócios, administração e direito",2019,2022,3,2021,4,2022,34,9,0,5,0,"26,5","29,4","44,1","0,0","14,7"
718,UNIVERSIDADE POTIGUAR,4,1,116134,GESTÃO DE RECURSOS HUMANOS,2,24,2408003,3,1,0413G07,Gestão de pessoas,04,"Negócios, administração e direito",2019,2023,3,2021,4,2022,34,0,1,8,0,"0,0","32,4","67,6","2,9","23,5"
718,UNIVERSIDADE POTIGUAR,4,1,116136,ESTÉTICA E COSMÉTICA,2,24,2408102,3,1,1012E01,Estética e cosmética,10,Serviços,2019,2019,3,2021,4,2022,262,217,0,45,0,"82,8","0,0","17,2","0,0","17,2"
718,UNIVERSIDADE POTIGUAR,4,1,116136,ESTÉTICA E COSMÉTICA,2,24,2408102,3,1,1012E01,Estética e cosmética,10,Serviços,2019,2020,3,2021,4,2022,262,202,0,15,0,"77,1","0,0","22,9","0,0","5,7"
718,UNIVERSIDADE POTIGUAR,4,1,116136,ESTÉTICA E COSMÉTICA,2,24,2408102,3,1,1012E01,Estética e cosmética,10,Serviços,2019,2021,3,2021,4,2022,262,122,69,11,0,"46,6","26,3","27,1","26,3","4,2"
718,UNIVERSIDADE POTIGUAR,4,1,116136,ESTÉTICA E COSMÉTICA,2,24,2408102,3,1,1012E01,Estética e cosmética,10,Serviços,2019,2022,3,2021,4,2022,262,59,10,53,0,"22,5","30,2","47,3","3,8","20,2"
718,UNIVERSIDADE POTIGUAR,4,1,116136,ESTÉTICA E COSMÉTICA,2,24,2408102,3,1,1012E01,Estética e cosmética,10,Serviços,2019,2023,3,2021,4,2022,262,0,18,41,0,"0,0","37,0","63,0","6,9","15,6"
718,UNIVERSIDADE POTIGUAR,4,1,1116947,DESIGN DE INTERIORES,2,24,2408102,3,1,0212D03,Design de interiores,02,Artes e humanidades,2019,2019,3,2021,4,2022,88,63,0,25,0,"71,6","0,0","28,4","0,0","28,4"
718,UNIVERSIDADE POTIGUAR,4,1,1116947,DESIGN DE INTERIORES,2,24,2408102,3,1,0212D03,Design de interiores,02,Artes e humanidades,2019,2020,3,2021,4,2022,88,53,0,10,0,"60,2","0,0","39,8","0,0","11,4"
718,UNIVERSIDADE POTIGUAR,4,1,1116947,DESIGN DE INTERIORES,2,24,2408102,3,1,0212D03,Design de interiores,02,Artes e humanidades,2019,2021,3,2021,4,2022,88,21,19,13,0,"23,9","21,6","54,5","21,6","14,8"
718,UNIVERSIDADE POTIGUAR,4,1,1116947,DESIGN DE INTERIORES,2,24,2408102,3,1,0212D03,Design de interiores,02,Artes e humanidades,2019,2022,3,2021,4,2022,88,9,1,11,0,"10,2","22,7","67,0","1,1","12,5"
718,UNIVERSIDADE POTIGUAR,4,1,1116947,DESIGN DE INTERIORES,2,24,2408102,3,1,0212D03,Design de interiores,02,Artes e humanidades,2019,2023,3,2021,4,2022,88,0,0,9,0,"0,0","22,7","77,3","0,0","10,2"
718,UNIVERSIDADE POTIGUAR,4,1,1117510,GESTÃO COMERCIAL,2,24,2408102,3,1,0416G01,Gestão comercial,04,"Negócios, administração e direito",2019,2019,3,2021,4,2022,84,64,0,20,0,"76,2","0,0","23,8","0,0","23,8"
718,UNIVERSIDADE POTIGUAR,4,1,1117510,GESTÃO COMERCIAL,2,24,2408102,3,1,0416G01,Gestão comercial,04,"Negócios, administração e direito",2019,2020,3,2021,4,2022,84,58,0,6,0,"69,0","0,0","31,0","0,0","7,1"
718,UNIVERSIDADE POTIGUAR,4,1,1117510,GESTÃO COMERCIAL,2,24,2408102,3,1,0416G01,Gestão comercial,04,"Negócios, administração e direito",2019,2021,3,2021,4,2022,84,35,19,4,0,"41,7","22,6","35,7","22,6","4,8"
718,UNIVERSIDADE POTIGUAR,4,1,1117510,GESTÃO COMERCIAL,2,24,2408102,3,1,0416G01,Gestão comercial,04,"Negócios, administração e direito",2019,2022,3,2021,4,2022,84,26,2,7,0,"31,0","25,0","44,0","2,4","8,3"
718,UNIVERSIDADE POTIGUAR,4,1,1117510,GESTÃO COMERCIAL,2,24,2408102,3,1,0416G01,Gestão comercial,04,"Negócios, administração e direito",2019,2023,3,2021,4,2022,84,0,1,25,0,"0,0","26,2","73,8","1,2","29,8"
718,UNIVERSIDADE POTIGUAR,4,1,1137093,ENGENHARIA DE PRODUÇÃO,2,24,2408003,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2019,2019,6,2024,10,2028,19,14,0,5,0,"73,7","0,0","26,3","0,0","26,3"
718,UNIVERSIDADE POTIGUAR,4,1,1137093,ENGENHARIA DE PRODUÇÃO,2,24,2408003,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2019,2020,6,2024,10,2028,19,7,0,7,0,"36,8","0,0","63,2","0,0","36,8"
718,UNIVERSIDADE POTIGUAR,4,1,1137093,ENGENHARIA DE PRODUÇÃO,2,24,2408003,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2019,2021,6,2024,10,2028,19,7,0,0,0,"36,8","0,0","63,2","0,0","0,0"
718,UNIVERSIDADE POTIGUAR,4,1,1137093,ENGENHARIA DE PRODUÇÃO,2,24,2408003,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2019,2022,6,2024,10,2028,19,7,0,0,0,"36,8","0,0","63,2","0,0","0,0"
718,UNIVERSIDADE POTIGUAR,4,1,1137093,ENGENHARIA DE PRODUÇÃO,2,24,2408003,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2019,2023,6,2024,10,2028,19,0,0,7,0,"0,0","0,0","100,0","0,0","36,8"
718,UNIVERSIDADE POTIGUAR,4,1,1137423,ARQUITETURA E URBANISMO,2,24,2408003,1,1,0731A02,Arquitetura e urbanismo,07,"Engenharia, produção e construção",2019,2019,6,2024,10,2028,56,46,0,10,0,"82,1","0,0","17,9","0,0","17,9"
718,UNIVERSIDADE POTIGUAR,4,1,1137423,ARQUITETURA E URBANISMO,2,24,2408003,1,1,0731A02,Arquitetura e urbanismo,07,"Engenharia, produção e construção",2019,2020,6,2024,10,2028,56,41,0,5,0,"73,2","0,0","26,8","0,0","8,9"
718,UNIVERSIDADE POTIGUAR,4,1,1137423,ARQUITETURA E URBANISMO,2,24,2408003,1,1,0731A02,Arquitetura e urbanismo,07,"Engenharia, produção e construção",2019,2021,6,2024,10,2028,56,41,0,0,0,"73,2","0,0","26,8","0,0","0,0"
718,UNIVERSIDADE POTIGUAR,4,1,1137423,ARQUITETURA E URBANISMO,2,24,2408003,1,1,0731A02,Arquitetura e urbanismo,07,"Engenharia, produção e construção",2019,2022,6,2024,10,2028,56,32,1,8,0,"57,1","1,8","41,1","1,8","14,3"
718,UNIVERSIDADE POTIGUAR,4,1,1137423,ARQUITETURA E URBANISMO,2,24,2408003,1,1,0731A02,Arquitetura e urbanismo,07,"Engenharia, produção e construção",2019,2023,6,2024,10,2028,56,7,21,4,0,"12,5","39,3","48,2","37,5","7,1"
718,UNIVERSIDADE POTIGUAR,4,1,1149948,MARKETING,,,,3,2,0414M01,Marketing,04,"Negócios, administração e direito",2019,2019,3,2021,4,2022,200,179,0,21,0,"89,5","0,0","10,5","0,0","10,5"
718,UNIVERSIDADE POTIGUAR,4,1,1149948,MARKETING,,,,3,2,0414M01,Marketing,04,"Negócios, administração e direito",2019,2020,3,2021,4,2022,200,162,3,14,0,"81,0","1,5","17,5","1,5","7,0"
718,UNIVERSIDADE POTIGUAR,4,1,1149948,MARKETING,,,,3,2,0414M01,Marketing,04,"Negócios, administração e direito",2019,2021,3,2021,4,2022,200,94,19,49,0,"47,0","11,0","42,0","9,5","24,5"
718,UNIVERSIDADE POTIGUAR,4,1,1149948,MARKETING,,,,3,2,0414M01,Marketing,04,"Negócios, administração e direito",2019,2022,3,2021,4,2022,200,61,8,25,0,"30,5","15,0","54,5","4,0","12,5"
718,UNIVERSIDADE POTIGUAR,4,1,1149948,MARKETING,,,,3,2,0414M01,Marketing,04,"Negócios, administração e direito",2019,2023,3,2021,4,2022,200,0,2,59,0,"0,0","16,0","84,0","1,0","29,5"
718,UNIVERSIDADE POTIGUAR,4,1,1149949,ADMINISTRAÇÃO,,,,1,2,0413A01,Administração,04,"Negócios, administração e direito",2019,2019,5,2023,8,2026,738,653,0,85,0,"88,5","0,0","11,5","0,0","11,5"
718,UNIVERSIDADE POTIGUAR,4,1,1149949,ADMINISTRAÇÃO,,,,1,2,0413A01,Administração,04,"Negócios, administração e direito",2019,2020,5,2023,8,2026,738,556,4,93,0,"75,3","0,5","24,1","0,5","12,6"
718,UNIVERSIDADE POTIGUAR,4,1,1149949,ADMINISTRAÇÃO,,,,1,2,0413A01,Administração,04,"Negócios, administração e direito",2019,2021,5,2023,8,2026,738,382,7,167,0,"51,8","1,5","46,7","0,9","22,6"
718,UNIVERSIDADE POTIGUAR,4,1,1149949,ADMINISTRAÇÃO,,,,1,2,0413A01,Administração,04,"Negócios, administração e direito",2019,2022,5,2023,8,2026,738,262,53,67,0,"35,5","8,7","55,8","7,2","9,1"
718,UNIVERSIDADE POTIGUAR,4,1,1149949,ADMINISTRAÇÃO,,,,1,2,0413A01,Administração,04,"Negócios, administração e direito",2019,2023,5,2023,8,2026,738,25,43,194,0,"3,4","14,5","82,1","5,8","26,3"
718,UNIVERSIDADE POTIGUAR,4,1,1149950,CIÊNCIAS CONTÁBEIS,,,,1,2,0411C01,Contabilidade,04,"Negócios, administração e direito",2019,2019,5,2023,8,2026,657,559,0,98,0,"85,1","0,0","14,9","0,0","14,9"
718,UNIVERSIDADE POTIGUAR,4,1,1149950,CIÊNCIAS CONTÁBEIS,,,,1,2,0411C01,Contabilidade,04,"Negócios, administração e direito",2019,2020,5,2023,8,2026,657,506,2,51,0,"77,0","0,3","22,7","0,3","7,8"
718,UNIVERSIDADE POTIGUAR,4,1,1149950,CIÊNCIAS CONTÁBEIS,,,,1,2,0411C01,Contabilidade,04,"Negócios, administração e direito",2019,2021,5,2023,8,2026,657,388,9,109,0,"59,1","1,7","39,3","1,4","16,6"
718,UNIVERSIDADE POTIGUAR,4,1,1149950,CIÊNCIAS CONTÁBEIS,,,,1,2,0411C01,Contabilidade,04,"Negócios, administração e direito",2019,2022,5,2023,8,2026,657,239,79,70,0,"36,4","13,7","49,9","12,0","10,7"
718,UNIVERSIDADE POTIGUAR,4,1,1149950,CIÊNCIAS CONTÁBEIS,,,,1,2,0411C01,Contabilidade,04,"Negócios, administração e direito",2019,2023,5,2023,8,2026,657,17,43,179,0,"2,6","20,2","77,2","6,5","27,2"
718,UNIVERSIDADE POTIGUAR,4,1,1149951,GESTÃO DE RECURSOS HUMANOS,,,,3,2,0413G07,Gestão de pessoas,04,"Negócios, administração e direito",2019,2019,3,2021,4,2022,307,275,0,32,0,"89,6","0,0","10,4","0,0","10,4"
718,UNIVERSIDADE POTIGUAR,4,1,1149951,GESTÃO DE RECURSOS HUMANOS,,,,3,2,0413G07,Gestão de pessoas,04,"Negócios, administração e direito",2019,2020,3,2021,4,2022,307,232,8,35,0,"75,6","2,6","21,8","2,6","11,4"
718,UNIVERSIDADE POTIGUAR,4,1,1149951,GESTÃO DE RECURSOS HUMANOS,,,,3,2,0413G07,Gestão de pessoas,04,"Negócios, administração e direito",2019,2021,3,2021,4,2022,307,120,40,72,0,"39,1","15,6","45,3","13,0","23,5"
718,UNIVERSIDADE POTIGUAR,4,1,1149951,GESTÃO DE RECURSOS HUMANOS,,,,3,2,0413G07,Gestão de pessoas,04,"Negócios, administração e direito",2019,2022,3,2021,4,2022,307,90,6,24,0,"29,3","17,6","53,1","2,0","7,8"
718,UNIVERSIDADE POTIGUAR,4,1,1149951,GESTÃO DE RECURSOS HUMANOS,,,,3,2,0413G07,Gestão de pessoas,04,"Negócios, administração e direito",2019,2023,3,2021,4,2022,307,0,8,82,0,"0,0","20,2","79,8","2,6","26,7"
718,UNIVERSIDADE POTIGUAR,4,1,1151649,PSICOLOGIA,2,24,2408003,1,1,0313P01,Psicologia,03,"Ciências sociais, comunicação e informação",2019,2019,6,2024,10,2028,205,174,1,30,0,"84,9","0,5","14,6","0,5","14,6"
718,UNIVERSIDADE POTIGUAR,4,1,1151649,PSICOLOGIA,2,24,2408003,1,1,0313P01,Psicologia,03,"Ciências sociais, comunicação e informação",2019,2020,6,2024,10,2028,205,165,0,9,0,"80,5","0,5","19,0","0,0","4,4"
718,UNIVERSIDADE POTIGUAR,4,1,1151649,PSICOLOGIA,2,24,2408003,1,1,0313P01,Psicologia,03,"Ciências sociais, comunicação e informação",2019,2021,6,2024,10,2028,205,153,1,11,0,"74,6","1,0","24,4","0,5","5,4"
718,UNIVERSIDADE POTIGUAR,4,1,1151649,PSICOLOGIA,2,24,2408003,1,1,0313P01,Psicologia,03,"Ciências sociais, comunicação e informação",2019,2022,6,2024,10,2028,205,142,1,10,0,"69,3","1,5","29,3","0,5","4,9"
718,UNIVERSIDADE POTIGUAR,4,1,1151649,PSICOLOGIA,2,24,2408003,1,1,0313P01,Psicologia,03,"Ciências sociais, comunicação e informação",2019,2023,6,2024,10,2028,205,61,63,18,0,"29,8","32,2","38,0","30,7","8,8"
718,UNIVERSIDADE POTIGUAR,4,1,1152746,SERVIÇO SOCIAL,2,24,2408003,1,1,0923S01,Serviço social,09,Saúde e bem-estar,2019,2019,4,2022,7,2025,51,19,16,16,0,"37,3","31,4","31,4","31,4","31,4"
718,UNIVERSIDADE POTIGUAR,4,1,1152746,SERVIÇO SOCIAL,2,24,2408003,1,1,0923S01,Serviço social,09,Saúde e bem-estar,2019,2020,4,2022,7,2025,51,15,0,4,0,"29,4","31,4","39,2","0,0","7,8"
